Zip Code,DMA,Country,Population
95627,Sacramento-Stockton-Modesto CA,"YOLO HDHA, CA",3892
95628,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",40882
95629,Sacramento-Stockton-Modesto CA,"AMADOR, CA",898
95630,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",75864
95631,Sacramento-Stockton-Modesto CA,"PLACER WEST, CA",6638
95632,Sacramento-Stockton-Modesto CA,"SACRAMENTO SOUTH HDH, CA",31523
95633,Sacramento-Stockton-Modesto CA,"EL DORADO WEST, CA",3760
95634,Sacramento-Stockton-Modesto CA,"EL DORADO WEST, CA",3027
95635,Sacramento-Stockton-Modesto CA,"EL DORADO WEST, CA",870
95636,Sacramento-Stockton-Modesto CA,"EL DORADO WEST, CA",954
95637,Sacramento-Stockton-Modesto CA,"YOLO BALANCE, CA",315
95638,Sacramento-Stockton-Modesto CA,"SACRAMENTO SOUTH BAL, CA",2204
95639,Sacramento-Stockton-Modesto CA,"SACRAMENTO SOUTH BAL, CA",309
95640,Sacramento-Stockton-Modesto CA,"AMADOR, CA",10609
95641,Sacramento-Stockton-Modesto CA,"SACRAMENTO SOUTH BAL, CA",1657
95642,Sacramento-Stockton-Modesto CA,"AMADOR, CA",6615
95643,Sacramento-Stockton-Modesto CA,"EL DORADO WEST, CA",0
95645,Sacramento-Stockton-Modesto CA,"YOLO HDHA, CA",1810
95648,Sacramento-Stockton-Modesto CA,"PLACER WEST, CA",51276
95650,Sacramento-Stockton-Modesto CA,"PLACER WEST, CA",13192
95651,Sacramento-Stockton-Modesto CA,"EL DORADO WEST, CA",778
95652,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",876
95653,Sacramento-Stockton-Modesto CA,"YOLO HDHA, CA",727
95655,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",4091
95656,Sacramento-Stockton-Modesto CA,"EL DORADO WEST, CA",0
95658,Sacramento-Stockton-Modesto CA,"PLACER WEST, CA",6811
95659,Sacramento-Stockton-Modesto CA,"SUTTER, CA",853
95660,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",35397
95661,Sacramento-Stockton-Modesto CA,"PLACER WEST, CA",31085
95662,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",31738
95663,Sacramento-Stockton-Modesto CA,"PLACER WEST, CA",2573
95664,Sacramento-Stockton-Modesto CA,"EL DORADO WEST, CA",1372
95665,Sacramento-Stockton-Modesto CA,"AMADOR, CA",5267
95666,Sacramento-Stockton-Modesto CA,"AMADOR, CA",4985
95667,Sacramento-Stockton-Modesto CA,"EL DORADO WEST, CA",36717
95668,Sacramento-Stockton-Modesto CA,"SUTTER, CA",839
95669,Sacramento-Stockton-Modesto CA,"AMADOR, CA",2373
95670,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",54348
95671,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",0
95672,Sacramento-Stockton-Modesto CA,"EL DORADO WEST, CA",5225
95673,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",15604
95674,Sacramento-Stockton-Modesto CA,"SUTTER, CA",916
95677,Sacramento-Stockton-Modesto CA,"PLACER WEST, CA",24571
95678,Sacramento-Stockton-Modesto CA,"PLACER WEST, CA",42096
95679,Sacramento-Stockton-Modesto CA,"YOLO BALANCE, CA",64
95680,Sacramento-Stockton-Modesto CA,"SACRAMENTO SOUTH BAL, CA",116
95681,Sacramento-Stockton-Modesto CA,"PLACER WEST, CA",1304
95682,Sacramento-Stockton-Modesto CA,"EL DORADO WEST, CA",30304
95683,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",6173
95684,Sacramento-Stockton-Modesto CA,"EL DORADO WEST, CA",3260
95685,Sacramento-Stockton-Modesto CA,"AMADOR, CA",4573
95686,Sacramento-Stockton-Modesto CA,"SAN JOAQUIN BALANCE, CA",1021
95687,Sacramento-Stockton-Modesto CA,"SOLANO EAST, CA",67504
95688,Sacramento-Stockton-Modesto CA,"SOLANO EAST, CA",36745
95689,Sacramento-Stockton-Modesto CA,"AMADOR, CA",1288
95690,Sacramento-Stockton-Modesto CA,"SACRAMENTO SOUTH HDH, CA",2346
95691,Sacramento-Stockton-Modesto CA,"YOLO BALANCE, CA",37743
95692,Sacramento-Stockton-Modesto CA,"YUBA, CA",5256
95693,Sacramento-Stockton-Modesto CA,"SACRAMENTO SOUTH BAL, CA",6408
95694,Sacramento-Stockton-Modesto CA,"YOLO HDHA, CA",10310
95695,Sacramento-Stockton-Modesto CA,"YOLO HDHA, CA",40121
95697,Sacramento-Stockton-Modesto CA,"YOLO BALANCE, CA",392
95698,Sacramento-Stockton-Modesto CA,"YOLO BALANCE, CA",215
95701,Sacramento-Stockton-Modesto CA,"PLACER WEST, CA",769
95703,Sacramento-Stockton-Modesto CA,"PLACER WEST, CA",1033
95709,Sacramento-Stockton-Modesto CA,"EL DORADO WEST, CA",5001
95712,Sacramento-Stockton-Modesto CA,"NEVADA WEST, CA",0
95713,Sacramento-Stockton-Modesto CA,"PLACER WEST, CA",9944
95714,Sacramento-Stockton-Modesto CA,"PLACER WEST, CA",325
95715,Sacramento-Stockton-Modesto CA,"PLACER WEST, CA",71
95717,Sacramento-Stockton-Modesto CA,"PLACER WEST, CA",121
95720,Sacramento-Stockton-Modesto CA,"EL DORADO WEST, CA",42
95721,Reno NV,"EL DORADO EAST, CA",14
95722,Sacramento-Stockton-Modesto CA,"PLACER WEST, CA",4791
95724,Sacramento-Stockton-Modesto CA,"PLACER WEST, CA",18
95726,Sacramento-Stockton-Modesto CA,"EL DORADO WEST, CA",9152
95727,Sacramento-Stockton-Modesto CA,"EL DORADO WEST, CA",0
95728,Sacramento-Stockton-Modesto CA,"NEVADA EAST, CA",251
95735,Sacramento-Stockton-Modesto CA,"EL DORADO WEST, CA",2
95736,Sacramento-Stockton-Modesto CA,"PLACER WEST, CA",209
95741,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",0
95742,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",11119
95746,Sacramento-Stockton-Modesto CA,"PLACER WEST, CA",23641
95747,Sacramento-Stockton-Modesto CA,"PLACER WEST, CA",64320
95757,Sacramento-Stockton-Modesto CA,"SACRAMENTO SOUTH BAL, CA",48242
95758,Sacramento-Stockton-Modesto CA,"SACRAMENTO SOUTH BAL, CA",63977
95759,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",0
95762,Sacramento-Stockton-Modesto CA,"EL DORADO WEST, CA",41709
95763,Sacramento-Stockton-Modesto CA,"SACRAMENTO SOUTH BAL, CA",0
95765,Sacramento-Stockton-Modesto CA,"PLACER WEST, CA",37134
95776,Sacramento-Stockton-Modesto CA,"YOLO HDHA, CA",23169
95811,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",5874
95812,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",0
95813,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",0
95814,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",11023
95815,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH HDH, CA",25606
95816,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",17143
95817,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",13277
95818,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",20946
95819,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",19134
95820,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH HDH, CA",36624
95821,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",35734
95822,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",45349
95823,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",78398
95824,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH HDH, CA",30935
95825,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",34201
95826,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",37701
95827,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",21005
95828,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",60988
95829,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",27417
95830,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",963
95831,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",42218
95832,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",11389
95833,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",40569
95834,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",27089
95835,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",38607
95836,Sacramento-Stockton-Modesto CA,"SUTTER, CA",0
95837,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",237
95838,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",38051
95841,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",20551
95842,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",31971
95843,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",47088
95864,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",23458
95866,Sacramento-Stockton-Modesto CA,"SACRAMENTO NORTH BAL, CA",0
95901,Sacramento-Stockton-Modesto CA,"YUBA, CA",33150
95903,Sacramento-Stockton-Modesto CA,"YUBA, CA",1530
95910,Sacramento-Stockton-Modesto CA,"SIERRA, CA",130
95912,Sacramento-Stockton-Modesto CA,"COLUSA, CA",4830
95914,Chico-Redding CA,"BUTTE REM BAL, CA",666
95915,Sacramento-Stockton-Modesto CA,"PLUMAS, CA",0
95916,Chico-Redding CA,"BUTTE REM BAL, CA",1136
95917,Chico-Redding CA,"BUTTE REM BAL, CA",3599
95918,Sacramento-Stockton-Modesto CA,"YUBA, CA",2738
95919,Sacramento-Stockton-Modesto CA,"YUBA, CA",1209
95920,Chico-Redding CA,"GLENN, CA",350
95922,Sacramento-Stockton-Modesto CA,"YUBA, CA",526
95923,Sacramento-Stockton-Modesto CA,"PLUMAS, CA",16
95924,Sacramento-Stockton-Modesto CA,"NEVADA WEST, CA",0
95925,Sacramento-Stockton-Modesto CA,"YUBA, CA",203
95926,Chico-Redding CA,"BUTTE (C-SPLIT), CA",39032
95927,Chico-Redding CA,"BUTTE (C-SPLIT), CA",0
95928,Chico-Redding CA,"BUTTE (C-SPLIT), CA",36696
95930,Chico-Redding CA,"BUTTE REM BAL, CA",182
95932,Sacramento-Stockton-Modesto CA,"COLUSA, CA",7669
95934,Sacramento-Stockton-Modesto CA,"PLUMAS, CA",381
95935,Sacramento-Stockton-Modesto CA,"YUBA, CA",680
95936,Sacramento-Stockton-Modesto CA,"SIERRA, CA",90
95937,Sacramento-Stockton-Modesto CA,"YOLO HDHA, CA",1569
95938,Chico-Redding CA,"BUTTE REM BAL, CA",4290
95939,Chico-Redding CA,"GLENN, CA",695
95940,Chico-Redding CA,"BUTTE REM BAL, CA",0
95941,Chico-Redding CA,"BUTTE REM BAL, CA",644
95942,Chico-Redding CA,"BUTTE REM BAL, CA",672
95943,Chico-Redding CA,"GLENN, CA",834
95944,Sacramento-Stockton-Modesto CA,"SIERRA, CA",33
95945,Sacramento-Stockton-Modesto CA,"NEVADA WEST, CA",25462
95946,Sacramento-Stockton-Modesto CA,"NEVADA WEST, CA",9812
95947,Sacramento-Stockton-Modesto CA,"PLUMAS, CA",1856
95948,Chico-Redding CA,"BUTTE REMAINDER HDHA, CA",10796
95949,Sacramento-Stockton-Modesto CA,"NEVADA WEST, CA",19828
95951,Chico-Redding CA,"GLENN, CA",3063
95953,Sacramento-Stockton-Modesto CA,"SUTTER, CA",10553
95954,Chico-Redding CA,"BUTTE REM BAL, CA",13062
95955,Sacramento-Stockton-Modesto CA,"COLUSA, CA",1354
95956,Sacramento-Stockton-Modesto CA,"PLUMAS, CA",324
95957,Sacramento-Stockton-Modesto CA,"SUTTER, CA",901
95958,Chico-Redding CA,"BUTTE REM BAL, CA",0
95959,Sacramento-Stockton-Modesto CA,"NEVADA WEST, CA",17595
95960,Sacramento-Stockton-Modesto CA,"NEVADA WEST, CA",726
95961,Sacramento-Stockton-Modesto CA,"YUBA, CA",27203
95962,Sacramento-Stockton-Modesto CA,"YUBA, CA",1157
95963,Chico-Redding CA,"GLENN, CA",14720
95965,Chico-Redding CA,"BUTTE REM BAL, CA",20637
95966,Chico-Redding CA,"BUTTE REM BAL, CA",29583
95967,Chico-Redding CA,"BUTTE REM BAL, CA",0
95968,Chico-Redding CA,"BUTTE REM BAL, CA",1215
95969,Chico-Redding CA,"BUTTE REM BAL, CA",27919
95970,Sacramento-Stockton-Modesto CA,"COLUSA, CA",572
95971,Sacramento-Stockton-Modesto CA,"PLUMAS, CA",5913
95972,Sacramento-Stockton-Modesto CA,"YUBA, CA",0
95973,Chico-Redding CA,"BUTTE (C-SPLIT), CA",35574
95974,Chico-Redding CA,"BUTTE REM BAL, CA",65
95975,Sacramento-Stockton-Modesto CA,"NEVADA WEST, CA",1352
95977,Sacramento-Stockton-Modesto CA,"NEVADA WEST, CA",2138
95978,Chico-Redding CA,"BUTTE REM BAL, CA",132
95979,Sacramento-Stockton-Modesto CA,"COLUSA, CA",729
95981,Sacramento-Stockton-Modesto CA,"YUBA, CA",33
95982,Sacramento-Stockton-Modesto CA,"SUTTER, CA",3258
95983,Sacramento-Stockton-Modesto CA,"PLUMAS, CA",401
95984,Sacramento-Stockton-Modesto CA,"PLUMAS, CA",41
95986,Sacramento-Stockton-Modesto CA,"NEVADA WEST, CA",78
95987,Sacramento-Stockton-Modesto CA,"COLUSA, CA",6050
95988,Chico-Redding CA,"GLENN, CA",8655
95991,Sacramento-Stockton-Modesto CA,"SUTTER, CA",40959
95993,Sacramento-Stockton-Modesto CA,"SUTTER, CA",36712
96001,Chico-Redding CA,"SHASTA, CA",33986
96002,Chico-Redding CA,"SHASTA, CA",33697
96003,Chico-Redding CA,"SHASTA, CA",44406
96006,Chico-Redding CA,"MODOC, CA",359
96007,Chico-Redding CA,"SHASTA, CA",23528
96008,Chico-Redding CA,"SHASTA, CA",1357
96010,Chico-Redding CA,"TRINITY, CA",207
96013,Chico-Redding CA,"SHASTA, CA",4733
96014,Medford-Klamath Falls OR,"SISKIYOU, CA",157
96015,Chico-Redding CA,"MODOC, CA",647
96016,Chico-Redding CA,"SHASTA, CA",539
96019,Chico-Redding CA,"SHASTA, CA",10087
96020,Sacramento-Stockton-Modesto CA,"PLUMAS, CA",2457
96021,Chico-Redding CA,"TEHAMA, CA",16670
96022,Chico-Redding CA,"TEHAMA, CA",16256
96023,Medford-Klamath Falls OR,"SISKIYOU, CA",1158
96024,Chico-Redding CA,"TRINITY, CA",852
96025,Medford-Klamath Falls OR,"SISKIYOU, CA",2008
96027,Medford-Klamath Falls OR,"SISKIYOU, CA",2340
96028,Chico-Redding CA,"SHASTA, CA",1363
96031,Medford-Klamath Falls OR,"SISKIYOU, CA",126
96032,Medford-Klamath Falls OR,"SISKIYOU, CA",2493
96033,Chico-Redding CA,"SHASTA, CA",536
96034,Medford-Klamath Falls OR,"SISKIYOU, CA",203
96035,Chico-Redding CA,"TEHAMA, CA",3593
96038,Medford-Klamath Falls OR,"SISKIYOU, CA",739
96039,Medford-Klamath Falls OR,"SISKIYOU, CA",941
96040,Chico-Redding CA,"SHASTA, CA",240
96041,Chico-Redding CA,"TRINITY, CA",2869
96044,Medford-Klamath Falls OR,"SISKIYOU, CA",927
96046,Chico-Redding CA,"TRINITY, CA",63
96047,Chico-Redding CA,"SHASTA, CA",702
96048,Chico-Redding CA,"TRINITY, CA",687
96050,Medford-Klamath Falls OR,"SISKIYOU, CA",389
96051,Chico-Redding CA,"SHASTA, CA",1238
96052,Chico-Redding CA,"TRINITY, CA",1440
96054,Chico-Redding CA,"MODOC, CA",269
96055,Chico-Redding CA,"TEHAMA, CA",3793
96056,Reno NV,"LASSEN, CA",1668
96057,Medford-Klamath Falls OR,"SISKIYOU, CA",1345
96058,Medford-Klamath Falls OR,"SISKIYOU, CA",625
96059,Chico-Redding CA,"SHASTA, CA",684
96062,Chico-Redding CA,"SHASTA, CA",1026
96063,Chico-Redding CA,"TEHAMA, CA",310
96064,Medford-Klamath Falls OR,"SISKIYOU, CA",4832
96065,Chico-Redding CA,"SHASTA, CA",363
96067,Medford-Klamath Falls OR,"SISKIYOU, CA",6991
96069,Chico-Redding CA,"SHASTA, CA",782
96071,Chico-Redding CA,"SHASTA, CA",47
96073,Chico-Redding CA,"SHASTA, CA",4009
96075,Chico-Redding CA,"TEHAMA, CA",282
96076,Chico-Redding CA,"SHASTA, CA",193
96080,Chico-Redding CA,"TEHAMA, CA",28075
96085,Medford-Klamath Falls OR,"SISKIYOU, CA",105
96086,Medford-Klamath Falls OR,"SISKIYOU, CA",265
96087,Chico-Redding CA,"SHASTA, CA",718
96088,Chico-Redding CA,"SHASTA, CA",4400
96091,Chico-Redding CA,"TRINITY, CA",710
96093,Chico-Redding CA,"TRINITY, CA",4011
96094,Medford-Klamath Falls OR,"SISKIYOU, CA",6579
96096,Chico-Redding CA,"SHASTA, CA",745
96097,Medford-Klamath Falls OR,"SISKIYOU, CA",9726
96101,Chico-Redding CA,"MODOC, CA",5528
96103,Sacramento-Stockton-Modesto CA,"PLUMAS, CA",1445
96104,Chico-Redding CA,"MODOC, CA",520
96105,Sacramento-Stockton-Modesto CA,"PLUMAS, CA",90
96106,Sacramento-Stockton-Modesto CA,"PLUMAS, CA",165
96107,Reno NV,"MONO, CA",1122
96108,Chico-Redding CA,"MODOC, CA",17
96109,Reno NV,"LASSEN, CA",678
96111,Sacramento-Stockton-Modesto CA,"NEVADA EAST, CA",59
96112,Chico-Redding CA,"MODOC, CA",295
96113,Reno NV,"LASSEN, CA",2078
96114,Reno NV,"LASSEN, CA",3266
96115,Chico-Redding CA,"MODOC, CA",145
96116,Chico-Redding CA,"MODOC, CA",138
96117,Reno NV,"LASSEN, CA",332
96118,Sacramento-Stockton-Modesto CA,"SIERRA, CA",1767
96119,Reno NV,"LASSEN, CA",76
96120,Reno NV,"ALPINE, CA",1097
96121,Reno NV,"LASSEN, CA",335
96122,Sacramento-Stockton-Modesto CA,"PLUMAS, CA",3629
96123,Reno NV,"LASSEN, CA",40
96124,Sacramento-Stockton-Modesto CA,"SIERRA, CA",324
96125,Sacramento-Stockton-Modesto CA,"SIERRA, CA",187
96126,Sacramento-Stockton-Modesto CA,"SIERRA, CA",80
96128,Reno NV,"LASSEN, CA",811
96129,Sacramento-Stockton-Modesto CA,"PLUMAS, CA",144
96130,Reno NV,"LASSEN, CA",20479
96132,Reno NV,"LASSEN, CA",122
96133,Reno NV,"MONO, CA",183
96134,Medford-Klamath Falls OR,"SISKIYOU, CA",1951
96136,Reno NV,"LASSEN, CA",38
96137,Sacramento-Stockton-Modesto CA,"PLUMAS, CA",3601
96140,Sacramento-Stockton-Modesto CA,"PLACER EAST, CA",816
96141,Sacramento-Stockton-Modesto CA,"PLACER EAST, CA",348
96142,Reno NV,"EL DORADO EAST, CA",578
96143,Sacramento-Stockton-Modesto CA,"PLACER EAST, CA",3250
96145,Sacramento-Stockton-Modesto CA,"PLACER EAST, CA",2406
96146,Sacramento-Stockton-Modesto CA,"PLACER EAST, CA",1030
96148,Sacramento-Stockton-Modesto CA,"PLACER EAST, CA",853
96150,Reno NV,"EL DORADO EAST, CA",29103
96151,Reno NV,"EL DORADO EAST, CA",0
96152,Reno NV,"EL DORADO EAST, CA",0
96153,Reno NV,"EL DORADO EAST, CA",0
96154,Reno NV,"EL DORADO EAST, CA",0
96155,Reno NV,"EL DORADO EAST, CA",0
96156,Reno NV,"EL DORADO EAST, CA",0
96157,Reno NV,"EL DORADO EAST, CA",0
96158,Reno NV,"EL DORADO EAST, CA",0
96160,Sacramento-Stockton-Modesto CA,"NEVADA EAST, CA",0
96161,Sacramento-Stockton-Modesto CA,"NEVADA EAST, CA",18369
96162,Sacramento-Stockton-Modesto CA,"PLACER EAST, CA",0
96701,Honolulu HI,"HONOLULU CENTRAL, HI",39925
96703,Honolulu HI,"KAUAI EAST, HI",2006
96704,Honolulu HI,"HAWAII WEST, HI",7733
96705,Honolulu HI,"KAUAI EAST, HI",2790
96706,Honolulu HI,"HONOLULU CENTRAL, HI",71392
96707,Honolulu HI,"HONOLULU WEST, HI",47482
96708,Honolulu HI,"MAUI EAST, HI",9519
96709,Honolulu HI,"HONOLULU SOUTH, HI",0
96710,Honolulu HI,"HAWAII EAST, HI",237
96712,Honolulu HI,"HONOLULU NORTH, HI",7511
96713,Honolulu HI,"MAUI EAST, HI",1323
96714,Honolulu HI,"KAUAI EAST, HI",821
96715,Honolulu HI,"KAUAI EAST, HI",0
96716,Honolulu HI,"KAUAI EAST, HI",2989
96717,Honolulu HI,"HONOLULU NORTH, HI",5177
96718,Honolulu HI,"HAWAII EAST, HI",0
96719,Honolulu HI,"HAWAII WEST, HI",1649
96720,Honolulu HI,"HAWAII EAST, HI",48575
96721,Honolulu HI,"HAWAII EAST, HI",0
96722,Honolulu HI,"KAUAI EAST, HI",2089
96725,Honolulu HI,"HAWAII WEST, HI",2963
96726,Honolulu HI,"HAWAII WEST, HI",1012
96727,Honolulu HI,"HAWAII EAST, HI",5750
96728,Honolulu HI,"HAWAII EAST, HI",515
96729,Honolulu HI,"MAUI WEST, HI",1433
96730,Honolulu HI,"HONOLULU NORTH, HI",1286
96731,Honolulu HI,"HONOLULU NORTH, HI",3101
96732,Honolulu HI,"MAUI EAST, HI",28159
96733,Honolulu HI,"MAUI EAST, HI",0
96734,Honolulu HI,"HONOLULU EAST, HI",51923
96737,Honolulu HI,"HAWAII EAST, HI",4755
96738,Honolulu HI,"HAWAII WEST, HI",6333
96739,Honolulu HI,"HAWAII WEST, HI",0
96740,Honolulu HI,"HAWAII WEST, HI",37474
96741,Honolulu HI,"KAUAI EAST, HI",6603
96742,Honolulu HI,"MAUI WEST, HI",86
96743,Honolulu HI,"HAWAII WEST, HI",14844
96744,Honolulu HI,"HONOLULU EAST, HI",52653
96745,Honolulu HI,"HAWAII WEST, HI",0
96746,Honolulu HI,"KAUAI EAST, HI",19752
96747,Honolulu HI,"KAUAI EAST, HI",854
96748,Honolulu HI,"MAUI WEST, HI",4143
96749,Honolulu HI,"HAWAII EAST, HI",17764
96750,Honolulu HI,"HAWAII WEST, HI",3380
96751,Honolulu HI,"KAUAI EAST, HI",27
96752,Honolulu HI,"KAUAI EAST, HI",3467
96753,Honolulu HI,"MAUI EAST, HI",27935
96754,Honolulu HI,"KAUAI EAST, HI",2941
96755,Honolulu HI,"HAWAII WEST, HI",3214
96756,Honolulu HI,"KAUAI EAST, HI",5823
96757,Honolulu HI,"MAUI WEST, HI",580
96759,Honolulu HI,"HONOLULU NORTH, HI",277
96760,Honolulu HI,"HAWAII EAST, HI",2861
96761,Honolulu HI,"MAUI EAST, HI",23516
96762,Honolulu HI,"HONOLULU NORTH, HI",6450
96763,Honolulu HI,"MAUI WEST, HI",3203
96764,Honolulu HI,"HAWAII EAST, HI",665
96765,Honolulu HI,"KAUAI EAST, HI",446
96766,Honolulu HI,"KAUAI EAST, HI",18252
96767,Honolulu HI,"MAUI EAST, HI",0
96768,Honolulu HI,"MAUI EAST, HI",18035
96769,Honolulu HI,"KAUAI WEST, HI",363
96770,Honolulu HI,"MAUI WEST, HI",738
96771,Honolulu HI,"HAWAII EAST, HI",8515
96772,Honolulu HI,"HAWAII EAST, HI",2192
96773,Honolulu HI,"HAWAII EAST, HI",56
96774,Honolulu HI,"HAWAII EAST, HI",182
96775,Honolulu HI,"HAWAII EAST, HI",0
96776,Honolulu HI,"HAWAII EAST, HI",1407
96777,Honolulu HI,"HAWAII EAST, HI",1987
96778,Honolulu HI,"HAWAII EAST, HI",15081
96779,Honolulu HI,"MAUI EAST, HI",2954
96780,Honolulu HI,"HAWAII EAST, HI",738
96781,Honolulu HI,"HAWAII EAST, HI",1350
96782,Honolulu HI,"HONOLULU CENTRAL, HI",38387
96783,Honolulu HI,"HAWAII EAST, HI",1948
96784,Honolulu HI,"MAUI EAST, HI",0
96785,Honolulu HI,"HAWAII EAST, HI",3145
96786,Honolulu HI,"HONOLULU CENTRAL, HI",44719
96788,Honolulu HI,"MAUI EAST, HI",0
96789,Honolulu HI,"HONOLULU CENTRAL, HI",54482
96790,Honolulu HI,"MAUI EAST, HI",9800
96791,Honolulu HI,"HONOLULU NORTH, HI",7844
96792,Honolulu HI,"HONOLULU WEST, HI",49089
96793,Honolulu HI,"MAUI EAST, HI",32704
96795,Honolulu HI,"HONOLULU EAST, HI",10463
96796,Honolulu HI,"KAUAI EAST, HI",1870
96797,Honolulu HI,"HONOLULU CENTRAL, HI",75815
96813,Honolulu HI,"HONOLULU SOUTH, HI",23449
96814,Honolulu HI,"HONOLULU SOUTH, HI",19775
96815,Honolulu HI,"HONOLULU SOUTH, HI",25611
96816,Honolulu HI,"HONOLULU SOUTH, HI",50518
96817,Honolulu HI,"HONOLULU SOUTH, HI",57160
96818,Honolulu HI,"HONOLULU SOUTH, HI",58777
96819,Honolulu HI,"HONOLULU SOUTH, HI",54368
96821,Honolulu HI,"HONOLULU EAST, HI",18806
96822,Honolulu HI,"HONOLULU SOUTH, HI",46999
96823,Honolulu HI,"HONOLULU SOUTH, HI",0
96825,Honolulu HI,"HONOLULU EAST, HI",29178
96826,Honolulu HI,"HONOLULU SOUTH, HI",31694
96828,Honolulu HI,"HONOLULU SOUTH, HI",0
96830,Honolulu HI,"HONOLULU SOUTH, HI",0
96835,Honolulu HI,"HONOLULU SOUTH, HI",0
96837,Honolulu HI,"HONOLULU SOUTH, HI",0
96839,Honolulu HI,"HONOLULU SOUTH, HI",0
96844,Honolulu HI,"HONOLULU SOUTH, HI",0
96853,Honolulu HI,"HONOLULU SOUTH, HI",595
96857,Honolulu HI,"HONOLULU CENTRAL, HI",2878
96858,Honolulu HI,"HONOLULU SOUTH, HI",0
96860,Honolulu HI,"HONOLULU SOUTH, HI",2110
96861,Honolulu HI,"HONOLULU CENTRAL, HI",0
96862,Honolulu HI,"HONOLULU WEST, HI",0
96863,Honolulu HI,"HONOLULU EAST, HI",47
97001,Portland OR,"WASCO, OR",371
97002,Portland OR,"MARION BALANCE, OR",5689
97004,Portland OR,"CLACKAMAS, OR",3875
97005,Portland OR,"WASHINGTON, OR",26466
97006,Portland OR,"WASHINGTON, OR",70297
97007,Portland OR,"WASHINGTON, OR",71968
97008,Portland OR,"WASHINGTON, OR",29387
97009,Portland OR,"CLACKAMAS, OR",8522
97010,Portland OR,"MULTNOMAH, OR",0
97011,Portland OR,"CLACKAMAS, OR",607
97013,Portland OR,"CLACKAMAS, OR",23625
97014,Portland OR,"HOOD RIVER, OR",1376
97015,Portland OR,"CLACKAMAS, OR",21844
97016,Portland OR,"COLUMBIA, OR",6568
97017,Portland OR,"CLACKAMAS, OR",3392
97018,Portland OR,"COLUMBIA, OR",2039
97019,Portland OR,"MULTNOMAH, OR",3229
97020,Portland OR,"MARION BALANCE, OR",1081
97021,Portland OR,"WASCO, OR",1175
97022,Portland OR,"CLACKAMAS, OR",3698
97023,Portland OR,"CLACKAMAS, OR",10344
97024,Portland OR,"MULTNOMAH, OR",10456
